Time (ms),Latitude,Longitude,Speed (kt),AccelX (g),AccelY,AccelZ,GyroX (dps),GyroY,GyroZ,MagX (uT),MagY,MagZ,Temp (C),Pressure (Pa),Alt (m)
96512.0,43.67809295654297,-79.5370864868164,0.0,0.05322265625,0.115234375,0.98974609375,-1.1585365533828735,0.6707317233085632,0.0,25.95648956298828,28.35708999633789,57.614402770996094,24.09000015258789,99100.3359375,0.31971514225006104
96512.0,43.67809295654297,-79.5370864868164,0.0,0.05322265625,0.115234375,0.98974609375,-1.1585365533828735,0.6707317233085632,0.0,25.95648956298828,28.35708999633789,57.614402770996094,24.09000015258789,99100.3359375,0.31971514225006104
96512.0,43.67809295654297,-79.5370864868164,0.0,0.05322265625,0.115234375,0.98974609375,-1.1585365533828735,0.6707317233085632,0.0,25.95648956298828,28.35708999633789,57.614402770996094,24.09000015258789,99100.3359375,0.31971514225006104
96512.0,43.67809295654297,-79.5370864868164,0.0,0.05322265625,0.115234375,0.98974609375,-1.1585365533828735,0.6707317233085632,0.0,25.95648956298828,28.35708999633789,57.614402770996094,24.09000015258789,99100.3359375,0.31971514225006104
96512.0,43.67809295654297,-79.5370864868164,0.0,0.05322265625,0.115234375,0.98974609375,-1.1585365533828735,0.6707317233085632,0.0,25.95648956298828,28.35708999633789,57.614402770996094,24.09000015258789,99100.3359375,0.31971514225006104
96512.0,43.67809295654297,-79.5370864868164,0.0,0.05322265625,0.115234375,0.98974609375,-1.1585365533828735,0.6707317233085632,0.0,25.95648956298828,28.35708999633789,57.614402770996094,24.09000015258789,99100.3359375,0.31971514225006104
97014.0,43.67809295654297,-79.5370864868164,0.0,0.0546875,0.11767578125,1.005859375,-1.1585365533828735,0.6707317233085632,-0.060975611209869385,26.556638717651367,28.50712776184082,56.41410446166992,24.09000015258789,99100.0,0.34878015518188477
97014.0,43.67809295654297,-79.5370864868164,0.0,0.0546875,0.11767578125,1.005859375,-1.1585365533828735,0.6707317233085632,-0.060975611209869385,26.556638717651367,28.50712776184082,56.41410446166992,24.09000015258789,99100.0,0.34878015518188477
97014.0,43.67809295654297,-79.5370864868164,0.0,0.0546875,0.11767578125,1.005859375,-1.1585365533828735,0.6707317233085632,-0.060975611209869385,26.556638717651367,28.50712776184082,56.41410446166992,24.09000015258789,99100.0,0.34878015518188477
97014.0,43.67809295654297,-79.5370864868164,0.0,0.0546875,0.11767578125,1.005859375,-1.1585365533828735,0.6707317233085632,-0.060975611209869385,26.556638717651367,28.50712776184082,56.41410446166992,24.09000015258789,99100.0,0.34878015518188477
97014.0,43.67809295654297,-79.5370864868164,0.0,0.0546875,0.11767578125,1.005859375,-1.1585365533828735,0.6707317233085632,-0.060975611209869385,26.556638717651367,28.50712776184082,56.41410446166992,24.09000015258789,99100.0,0.34878015518188477
97014.0,43.67809295654297,-79.5370864868164,0.0,0.0546875,0.11767578125,1.005859375,-1.1585365533828735,0.6707317233085632,-0.060975611209869385,26.556638717651367,28.50712776184082,56.41410446166992,24.09000015258789,99100.0,0.34878015518188477
97515.0,43.67809295654297,-79.5370864868164,0.0,0.05859375,0.1240234375,0.98583984375,-1.1585365533828735,0.6707317233085632,0.0,25.506376266479492,28.20705223083496,56.71417999267578,24.09000015258789,99099.828125,0.36463379859924316
97515.0,43.67809295654297,-79.5370864868164,0.0,0.05859375,0.1240234375,0.98583984375,-1.1585365533828735,0.6707317233085632,0.0,25.506376266479492,28.20705223083496,56.71417999267578,24.09000015258789,99099.828125,0.36463379859924316
97515.0,43.67809295654297,-79.5370864868164,0.0,0.05859375,0.1240234375,0.98583984375,-1.1585365533828735,0.6707317233085632,0.0,25.506376266479492,28.20705223083496,56.71417999267578,24.09000015258789,99099.828125,0.36463379859924316
97515.0,43.67809295654297,-79.5370864868164,0.0,0.05859375,0.1240234375,0.98583984375,-1.1585365533828735,0.6707317233085632,0.0,25.506376266479492,28.20705223083496,56.71417999267578,24.09000015258789,99099.828125,0.36463379859924316
97515.0,43.67809295654297,-79.5370864868164,0.0,0.05859375,0.1240234375,0.98583984375,-1.1585365533828735,0.6707317233085632,0.0,25.506376266479492,28.20705223083496,56.71417999267578,24.09000015258789,99099.828125,0.36463379859924316
97515.0,43.67809295654297,-79.5370864868164,0.0,0.05859375,0.1240234375,0.98583984375,-1.1585365533828735,0.6707317233085632,0.0,25.506376266479492,28.20705223083496,56.71417999267578,24.09000015258789,99099.828125,0.36463379859924316
98018.0,43.67809295654297,-79.5370864868164,0.0,0.05517578125,0.11083984375,0.9873046875,-1.1585365533828735,0.6707317233085632,-0.060975611209869385,26.25656509399414,29.257314682006836,57.01425552368164,24.09000015258789,99099.6640625,0.3778451681137085
98018.0,43.67809295654297,-79.5370864868164,0.0,0.05517578125,0.11083984375,0.9873046875,-1.1585365533828735,0.6707317233085632,-0.060975611209869385,26.25656509399414,29.257314682006836,57.01425552368164,24.09000015258789,99099.6640625,0.3778451681137085
98018.0,43.67809295654297,-79.5370864868164,0.0,0.05517578125,0.11083984375,0.9873046875,-1.1585365533828735,0.6707317233085632,-0.060975611209869385,26.25656509399414,29.257314682006836,57.01425552368164,24.09000015258789,99099.6640625,0.3778451681137085
98018.0,43.67809295654297,-79.5370864868164,0.0,0.05517578125,0.11083984375,0.9873046875,-1.1585365533828735,0.6707317233085632,-0.060975611209869385,26.25656509399414,29.257314682006836,57.01425552368164,24.09000015258789,99099.6640625,0.3778451681137085
98018.0,43.67809295654297,-79.5370864868164,0.0,0.05517578125,0.11083984375,0.9873046875,-1.1585365533828735,0.6707317233085632,-0.060975611209869385,26.25656509399414,29.257314682006836,57.01425552368164,24.09000015258789,99099.6640625,0.3778451681137085
98018.0,43.67809295654297,-79.5370864868164,0.0,0.05517578125,0.11083984375,0.9873046875,-1.1585365533828735,0.6707317233085632,-0.060975611209869385,26.25656509399414,29.257314682006836,57.01425552368164,24.09000015258789,99099.6640625,0.3778451681137085
98521.0,43.67809295654297,-79.5370864868164,0.0,0.05029296875,0.1142578125,0.986328125,-1.1585365533828735,0.6707317233085632,-0.060975611209869385,26.406600952148438,29.107276916503906,55.8139533996582,24.09000015258789,99099.875,0.35934925079345703
